name,dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
nohs_lr_bin,128,1,2,2,0.48674242424242425,0.08198122286079182,0.43717399278337055,0.0,0.4867424242424242,0.0,0.01037274069581378,0.009331882560941154,0.0,5.551115123125783e-17
nohs_lr_mac,512,1,8,32,0.48674242424242425,0.09907552619862765,0.49799203971991013,0.0,0.4867424242424242,0.0,0.04158829332032449,0.025865480254151134,0.0,5.551115123125783e-17
hs_xgb_bin_mac,256,16,32,32,0.7404214559386972,0.2595576484018265,0.5784629623961282,0.4929527682281661,0.7370013852179769,0.0,0.029265965170910735,0.015301458809835113,0.088955608564726,0.04571679034165103
our_params,500,4,70,2,0.5849033483442085,0.32941176470588235,0.6361773538244127,0.19354838709677416,0.5849033483442085,0.0,0.0,0.0,0.0,0.0
our_params_nohs,500,4,70,2,0.5543327008222644,0.3451882755669662,0.6469261540403204,0.11870967741935483,0.5469287750106852,0.0,0.03718914715854131,0.02005990001586362,0.06377205330873337,0.03233858188273998
our_params_hs,500,4,70,2,0.7126802374893978,0.34612210455073694,0.6425454569297588,0.4936036897729868,0.7378212040658765,0.0,0.05304793024253612,0.03242128975389542,0.09506419871206938,0.048606315580617974
