dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
256,32,32,16,103.88310985565185,0.263230537030537,0.5866621937114738,0.513576041341461,0.7468970926166035,0.12709662198847374,0.023721115512351967,0.011216955680760803,0.10000584980117987,0.05112462750218597
512,1,2,16,0.31269006729125975,0.1050812446858029,0.40747492559583326,0.0,0.4866451242280626,0.010152642573116861,0.013810205618004025,0.005128501352501028,0.0,0.00019460002872324634
512,1,4,16,0.5010408401489258,0.13179576110745592,0.45403638866760876,0.17118279569892475,0.5728479155351289,0.0008074745935337159,0.022668417082368802,0.006487413165302796,0.03742455047557388,0.018722363028723012
512,1,8,16,0.8633505344390869,0.19976275243879468,0.5334813272361558,0.42707416614393356,0.7026167013428978,0.006014542926160302,0.034380849516854835,0.020485610456031596,0.056631906562429446,0.028798993510157703
512,1,16,16,1.4791919231414794,0.2084705708502642,0.5335101503225534,0.3914459041084429,0.6851248236367296,0.03455053325013029,0.021775122529006492,0.010666750123448745,0.07545729650522345,0.038750536874842915
512,1,32,16,5.444886636734009,0.21148780412229962,0.5494174147895203,0.39895765053659793,0.6882822460626887,0.012299421126044398,0.02429236870019118,0.01186007974277474,0.04860606104102536,0.024956770729502645
512,4,2,16,0.5652881145477295,0.1313064099465426,0.4447987878476905,0.0655874719186896,0.5192170509224704,0.050527740476625845,0.021103528093798816,0.02054224800069098,0.0037652552509928362,0.00278779621203753
512,4,4,16,0.896178150177002,0.1923373139045515,0.5252200233342925,0.4776643347828827,0.7288707992406245,0.0057679730582804,0.011147255605932674,0.0052599380878841475,0.04502265769355446,0.022775708878369088
512,4,8,16,3.540304756164551,0.20941974281875758,0.5435534735279478,0.41706247600984436,0.697419849890095,0.04695606876112501,0.025857080845742442,0.01528824963244466,0.0428248955525308,0.021478151227330933
512,4,16,16,9.096030044555665,0.22704658331416067,0.5662907228870734,0.3726978658791692,0.6749708168683292,0.032049496400660446,0.03241923574729159,0.018418606343597113,0.0745692458947589,0.03795164753147212
512,4,32,16,21.461170434951782,0.3442686886269814,0.640135987680541,0.3675903778342803,0.672420927617864,0.09021669098544921,0.03710233214585309,0.020221487427818523,0.05510439938548332,0.02794862926504452
512,8,2,16,0.8848991870880127,0.1947842588409308,0.5231799258373404,0.41623178093766333,0.6981943662076172,0.034940043974121836,0.03115206820577026,0.01958224077497155,0.10335917132808556,0.05279666173689741
512,8,4,16,2.6804816246032717,0.22048758837636334,0.5547756143546023,0.3954798761609907,0.6868426872613087,0.03778212973835694,0.02639456268840993,0.012118347059386064,0.09322281145926134,0.047670644747162316
