dimensions,number_of_walks,walk_length,window_size,duration,f1_binary_lr,f1_macro_lr,f1_binary_xgb,f1_macro_xgb,duration_sd,f1_binary_lr_sd,f1_macro_lr_sd,f1_binary_xgb_sd,f1_macro_xgb_sd
256,4,8,2,0.8293371200561523,0.08361189015139033,0.46181546225088355,0.0,0.4867424242424242,0.00367784465501453,0.02526416087027769,0.021327520212451788,0.0,5.551115123125783e-17
256,4,16,2,1.536400556564331,0.10594163837427595,0.4741537868640844,0.0,0.4867424242424242,0.04204112466272109,0.029852010323601214,0.012100940399466601,0.0,5.551115123125783e-17
256,4,32,2,2.8867184638977053,0.09461947236926309,0.473431565383848,0.0,0.4866451242280626,0.0056665798992068155,0.00617058561315089,0.005716186538821775,0.0,0.00019460002872324634
256,8,2,2,0.556581449508667,0.06957107640212304,0.4547132907081193,0.0,0.4867424242424242,0.042305271758265296,0.024695221611030597,0.012530086391153031,0.0,5.551115123125783e-17
256,8,4,2,0.9234614372253418,0.09821073731158673,0.47489032031617723,0.0,0.4867424242424242,0.04673849076719488,0.022770367035984288,0.01126858147658114,0.0,5.551115123125783e-17
256,8,8,2,1.6216950416564941,0.08700853682347787,0.45910408333961905,0.0,0.4866451242280626,0.06024758369298337,0.029398172854474977,0.016034287234431677,0.0,0.00019460002872324634
256,8,16,2,2.9431233406066895,0.10492877739922313,0.4707208329918415,0.0,0.4866451242280626,0.034255754536050315,0.011603789069885148,0.006339359406303964,0.0,0.00019460002872324634
256,8,32,2,5.715357446670533,0.07115260953227438,0.45368257539327284,0.0,0.4867424242424242,0.10672729287770805,0.01255862948916142,0.008324335725427267,0.0,5.551115123125783e-17
256,16,2,2,0.996697998046875,0.08170694841881282,0.45992149486310946,0.0,0.4865476395836927,0.0462158644341934,0.025277849676734472,0.01768576770833513,0.0,0.00038956931746305653
256,16,4,2,1.7134000778198242,0.09538176523687059,0.466730849093436,0.0,0.4866451242280626,0.08055925844383796,0.034031021345635876,0.015290329614319273,0.0,0.00019460002872324634
256,16,8,2,3.0926623821258543,0.07949202313666258,0.46383689752290447,0.0,0.4867424242424242,0.04722391770502444,0.04288322482487027,0.022864524748842898,0.0,5.551115123125783e-17
256,16,16,2,5.8547935962677,0.07880236669631255,0.46060866843202064,0.0,0.486547824213701,0.06909399480531532,0.021843858691146367,0.015340738457314318,0.0,0.00023833538715145185
256,16,32,2,11.394355010986327,0.10310256140165006,0.47668348859775406,0.0,0.4867424242424242,0.13401193200764777,0.022803431401196186,0.013894308338229945,0.0,5.551115123125783e-17
256,32,2,2,1.9363507270812987,0.09861967062001167,0.4670072015422136,0.0,0.4867424242424242,0.05463923060826058,0.02408011937777672,0.016932289051991824,0.0,5.551115123125783e-17
256,32,4,2,3.3283995628356933,0.08402357891065407,0.4642801445660497,0.0,0.4867424242424242,0.059513790725265366,0.0343406947469637,0.020746390075160014,0.0,5.551115123125783e-17
256,32,8,2,6.078652000427246,0.10678069057529291,0.47911960646665835,0.0,0.4867424242424242,0.09612704313008337,0.030393523181764946,0.01957641523792463,0.0,5.551115123125783e-17
256,32,16,2,11.597219371795655,0.09032398286086774,0.4635124290880669,0.0,0.4867424242424242,0.06807496565227131,0.015453047293282075,0.012868190899654087,0.0,5.551115123125783e-17
256,32,32,2,22.70702381134033,0.06565442494709174,0.4584284775625921,0.0,0.4867424242424242,0.10172944427564523,0.02003574189291386,0.005936651859208295,0.0,5.551115123125783e-17
512,1,2,2,0.1507254123687744,0.06000425371766084,0.4777828941127318,0.0,0.4867424242424242,0.008587825375611792,0.03190691639671447,0.012982887930424637,0.0,5.551115123125783e-17
512,1,4,2,0.19038863182067872,0.06376958469034347,0.47064653479990826,0.0,0.4867424242424242,0.0011656185619055644,0.009797866940789102,0.005515285849250687,0.0,5.551115123125783e-17
512,1,8,2,0.2802192211151123,0.09893024362239815,0.49269795351990203,0.0,0.4867424242424242,0.004203954372838341,0.02483091538668877,0.014749972595008239,0.0,5.551115123125783e-17
512,1,16,2,0.45825748443603515,0.08859343676905826,0.48560643501889506,0.0,0.4867424242424242,0.01873384953083505,0.024570642049115347,0.017608058429106285,0.0,5.551115123125783e-17
512,1,32,2,0.7865253448486328,0.06596277902668715,0.47383233947853853,0.0,0.4867424242424242,0.004232037692238811,0.030440853353947958,0.017897183451029638,0.0,5.551115123125783e-17
512,4,2,2,0.310980224609375,0.08193649286156468,0.4879373451462513,0.013793103448275858,0.4937312494119162,0.004137146690276805,0.024223549949609065,0.014017989931676555,0.027586206896551717,0.013977650338983882
512,4,4,2,0.5090833187103272,0.07526819997672884,0.4816848065780347,0.0,0.4867424242424242,0.0436717557384481,0.00874286347860496,0.005407934802549224,0.0,5.551115123125783e-17
512,4,8,2,0.8469913005828857,0.06634948939634011,0.4766697091331551,0.0,0.4867424242424242,0.02414935209109226,0.03903112446404079,0.01913871936846781,0.0,5.551115123125783e-17
512,4,16,2,1.5438605308532716,0.061132965386267425,0.47429919360670825,0.0,0.4867424242424242,0.03767806158356203,0.029350406936801646,0.01562905659578991,0.0,5.551115123125783e-17
512,4,32,2,2.8829020977020265,0.06407889175664405,0.4748436018654238,0.0,0.4867424242424242,0.018572539591665438,0.009441679124803835,0.005812626889666925,0.0,5.551115123125783e-17
512,8,2,2,0.5603837013244629,0.08435367789974951,0.48901586737959235,0.0,0.4867424242424242,0.03901449213689387,0.016608554591757432,0.007349217574670106,0.0,5.551115123125783e-17
512,8,4,2,0.9123924255371094,0.07919197271170562,0.4844730156586084,0.0,0.4867424242424242,0.03837873183717568,0.018425178050293537,0.011372888903839471,0.0,5.551115123125783e-17
512,8,8,2,1.6421828746795655,0.0715940908176195,0.4783313096554311,0.013793103448275858,0.4937312494119162,0.0601027269162542,0.04052923866893827,0.014891904587150116,0.027586206896551717,0.013977650338983882
512,8,16,2,2.9745789527893067,0.08485283626988675,0.48577504823188383,0.0,0.4867424242424242,0.037961108852890155,0.027493342770357053,0.018271134758725927,0.0,5.551115123125783e-17
512,8,32,2,5.745906066894531,0.07710754853253732,0.48500439241011417,0.0,0.4867424242424242,0.09971858328283931,0.05046859097202947,0.02721999277389474,0.0,5.551115123125783e-17
512,16,2,2,1.022754144668579,0.06909789175178416,0.4792546682561817,0.0,0.4867424242424242,0.048795796781268955,0.029297955208903416,0.016850685338484047,0.0,5.551115123125783e-17
512,16,4,2,1.7388513565063477,0.07093782424332709,0.4798500197089276,0.0,0.4867424242424242,0.04947966436439242,0.045340295828617976,0.023776169275887254,0.0,5.551115123125783e-17
512,16,8,2,3.1311714172363283,0.03693184499907189,0.46321597798423364,0.0,0.4867424242424242,0.055167111643511096,0.026981317997980644,0.017641317626310656,0.0,5.551115123125783e-17
512,16,16,2,5.943806791305542,0.0901559601641636,0.49290533397480496,0.0,0.4867424242424242,0.04895837009197343,0.0121327611414492,0.009614795599178164,0.0,5.551115123125783e-17
512,16,32,2,11.388568496704101,0.06858830713587238,0.48156951773675144,0.0,0.4867424242424242,0.10019593153783231,0.02824409902627791,0.015789031881865385,0.0,5.551115123125783e-17
512,32,2,2,1.9265951633453369,0.0935062977265673,0.4930502213271063,0.0,0.4867424242424242,0.03557531917380724,0.04179587420973515,0.023132088172181715,0.0,5.551115123125783e-17
512,32,4,2,3.3492149829864504,0.07759325927438099,0.4856811447742898,0.0,0.4867424242424242,0.01097968766470961,0.027065180445014207,0.013505972283951714,0.0,5.551115123125783e-17
512,32,8,2,6.080445146560669,0.09272083965950258,0.49386086665261997,0.0,0.4867424242424242,0.06506216826174584,0.02404696231234238,0.014012992163821767,0.0,5.551115123125783e-17
512,32,16,2,11.638703203201294,0.0726293541879234,0.479082417655985,0.0,0.4867424242424242,0.13231176502801956,0.03758246795164025,0.019460868158405725,0.0,5.551115123125783e-17
512,32,32,2,22.69592432975769,0.08661654472311667,0.486327838846419,0.0,0.4867424242424242,0.11186885805218134,0.016867711992958254,0.010268056077100648,0.0,5.551115123125783e-17
32,1,2,4,0.142598295211792,0.11105944197551772,0.42676168859833724,0.0,0.4866451242280626,0.007979147611120245,0.014674833217378568,0.018940762615183186,0.0,0.00019460002872324634
32,1,4,4,0.18231091499328614,0.07970163584031612,0.4016761057686532,0.0,0.4864503395693311,0.0013681839696657032,0.0066307667780393115,0.006991647067377782,0.0,0.00038952320098258194
32,1,8,4,0.2699856758117676,0.09313533854976701,0.41917090991275135,0.0,0.486547824213701,0.002441694407482137,0.021570564243897337,0.00803309060200841,0.0,0.00023833538715145185
32,1,16,4,0.4447605133056641,0.07907232893946772,0.40144101123620024,0.0,0.4867424242424242,0.0050327164444593135,0.021262092120079183,0.011108921587085709,0.0,5.551115123125783e-17
32,1,32,4,0.8038278579711914,0.09713009671434554,0.4133761061054608,0.0,0.4864505241993394,0.033581773276144984,0.02023713355127521,0.010821042284939537,0.0,0.00023833538715145185
32,4,2,4,0.30956058502197265,0.09860095975935115,0.40410487736997425,0.0,0.48605965983976124,0.0030648686973923393,0.023326949774156128,0.01746630314741556,0.0,0.0008504058348187088
32,4,4,4,0.5008750438690186,0.08615027736522173,0.4148313257166267,0.0,0.4864503395693311,0.038383927203744915,0.023610328538465616,0.017824389955336462,0.0,0.00038952320098258194
32,4,8,4,0.8320657730102539,0.07864513374184796,0.404875685746729,0.013793103448275858,0.4936339493975545,0.003496200647365863,0.007633793183370948,0.01546723426151294,0.027586206896551717,0.014027565852591826
32,4,16,4,1.568475341796875,0.10303697186805108,0.4195276940693168,0.013333333333333332,0.49320945954231926,0.056757902046391404,0.026533934678867558,0.012767340187190907,0.026666666666666665,0.013422334134394552
32,4,32,4,2.9042662143707276,0.10607921080133205,0.4257803126137846,0.0,0.4863532241849778,0.024833388323003275,0.028097534904251705,0.018878100407199873,0.0,0.00019460002872324634
32,8,2,4,0.5638286113739014,0.10601664280672363,0.42192005820912176,0.0,0.48635303955496945,0.05143554813546473,0.007479290877409774,0.01117008211471107,0.0,0.00036435945096739003
32,8,4,4,0.8903387069702149,0.07651499326544976,0.4023779183975755,0.0,0.4866451242280626,0.03900606915273957,0.016487181489660177,0.015576174013650357,0.0,0.00019460002872324634
32,8,8,4,1.5888347625732422,0.09260884060909486,0.4191465239506497,0.0,0.486547824213701,0.04251245717324902,0.027279055251524287,0.01815243875093774,0.0,0.00023833538715145185
32,8,16,4,2.9452993392944338,0.08598137721795364,0.39985038500717385,0.0,0.4866451242280626,0.04903862088619855,0.020366191230867726,0.020514667196062007,0.0,0.00019460002872324634
32,8,32,4,5.674124145507813,0.08596303004588408,0.406461496352662,0.013333333333333332,0.49320945954231926,0.04256396908830011,0.019679681336210553,0.026699569739065298,0.026666666666666665,0.013422334134394552
32,16,2,4,1.0008837699890136,0.10860969374743985,0.4254812462805372,0.0,0.4860604004658401,0.04412929317642448,0.006740430227770093,0.006374012595110272,0.0,0.0005847240838588595
32,16,4,4,1.705043077468872,0.08299377838082138,0.4118835641308764,0.013793103448275858,0.4936339493975546,0.04664162134473326,0.026022134691210615,0.012892778341915859,0.027586206896551717,0.014027565852591826
32,16,8,4,3.10464186668396,0.07523873628783156,0.3941660599554523,0.013793103448275858,0.4934391647388231,0.08946334084940737,0.02127518545807067,0.019002415038376214,0.027586206896551717,0.014128308276395744
32,16,16,4,5.760418319702149,0.07952236267277693,0.40042807554002546,0.0,0.4866451242280626,0.05257723713149963,0.018193482454365476,0.01412034873364189,0.0,0.00019460002872324634
32,16,32,4,11.332191801071167,0.09512026246255496,0.4077567073370732,0.0,0.4866451242280626,0.06426732871394175,0.01519547520756816,0.01017867604825551,0.0,0.00019460002872324634
32,32,2,4,1.8976807594299316,0.1003795612110167,0.4172401466594676,0.0,0.486547824213701,0.05311681332766831,0.012957578601530972,0.010879361253406866,0.0,0.00023833538715145185
32,32,4,4,3.4105986595153808,0.09298280138208928,0.41090194607915576,0.0,0.4864503395693311,0.15145214130568901,0.013771657933285185,0.010872758331617419,0.0,0.00038952320098258194
32,32,8,4,6.100446796417236,0.08892817441686367,0.41015168419374587,0.0,0.4866451242280626,0.07038466124755188,0.007373080949200134,0.003598505515454945,0.0,0.00019460002872324634
32,32,16,4,11.665347623825074,0.08035469277364171,0.39682671684049986,0.0,0.4867424242424242,0.09075568884163296,0.013442015542129697,0.006407881783613669,0.0,5.551115123125783e-17
32,32,32,4,22.573600673675536,0.08387015111403241,0.405424055501149,0.0,0.4867424242424242,0.10113777998659004,0.010252473984749674,0.013468423097295906,0.0,5.551115123125783e-17
64,1,2,4,0.14513912200927734,0.08451207059347497,0.42544796788309647,0.0,0.4866451242280626,0.007508804220955944,0.020159012646375683,0.008961971633285463,0.0,0.00019460002872324634
